Suburb,Address,Rooms,Type,SalePrice,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,HouseAge,Price_per_SqM,TotalRooms
Altona North,Address 833,5.0,u,1937178.0,SA,Marshall,1/01/2016,7.516297422274662,3121.0,3.0,3.0,1.0,967.0553841577132,292.7967331689509,1922.0,Moonee Valley City Council,-37.69172276658784,144.90978842917525,Southern Metropolitan,8382.0,104.0,6616.11889939428,8.0
Altona,Address 834,4.0,u,2561815.0,S,Nelson,1/01/2016,19.22964721452677,3134.0,4.0,3.0,0.0,982.441820839781,290.9291677417457,1932.0,Moonee Valley City Council,-37.67792634239354,145.2683680011892,Western Metropolitan,9368.0,94.0,8805.631349669595,7.0
Ascot Vale,Address 835,2.0,u,518359.0,SA,Marshall,1/01/2016,17.92505339559354,3076.0,2.0,3.0,0.0,792.4721047237246,84.85875860164559,2017.0,Yarra City Council,-37.52703484603912,144.99155087000395,Southern Metropolitan,1971.0,9.0,6108.491433787578,5.0
Alphington,Address 836,2.0,u,2201125.0,VB,Jellis,1/01/2016,14.619235388769129,3151.0,4.0,1.0,2.0,991.899245381383,347.3090860466331,1956.0,Yarra City Council,-37.89689485143275,144.94330948451085,Northern Metropolitan,1828.0,70.0,6337.654522820216,3.0
Airport West,Address 837,5.0,u,2378259.0,PI,Marshall,1/01/2016,5.452500855779501,3155.0,1.0,2.0,3.0,724.1681132399177,338.7858182266458,1950.0,Yarra City Council,-37.58260134100966,145.03369650476887,Northern Metropolitan,1819.0,76.0,7019.948510385869,7.0
Abbotsford,Address 838,4.0,u,1133037.0,S,Marshall,1/01/2016,12.40337927164279,3195.0,2.0,1.0,0.0,156.26502943375442,115.03055122005205,1908.0,Moonee Valley City Council,-37.629906560979535,145.10654819178987,Western Metropolitan,9434.0,118.0,9849.878905930947,5.0
Altona,Address 839,2.0,u,1853293.0,PI,Marshall,1/01/2016,15.03686186214831,3064.0,3.0,2.0,3.0,373.3981426046538,89.05849734683912,2001.0,Port Phillip City Council,-37.92095748104226,145.4613497755584,Western Metropolitan,3742.0,25.0,20809.83909690654,4.0
Alphington,Address 840,2.0,t,884178.0,SP,Biggin,1/01/2016,3.104357647732592,3176.0,3.0,1.0,1.0,320.80359297409063,129.9064635456513,1923.0,Port Phillip City Council,-37.87971292649156,144.82825061500282,Southern Metropolitan,5235.0,103.0,6806.266415598983,3.0
Abbotsford,Address 841,4.0,t,1306294.0,S,Jellis,1/01/2016,14.925983551773808,3012.0,1.0,3.0,0.0,670.1821231572189,343.8901252228439,1935.0,Moonee Valley City Council,-37.92476332388761,145.4984129894227,Western Metropolitan,4787.0,91.0,3798.579558379322,7.0
Ashwood,Address 842,5.0,t,1685734.0,VB,Biggin,1/01/2016,4.210941019273102,3077.0,2.0,1.0,2.0,644.844319730168,217.02421757238463,1971.0,Port Phillip City Council,-37.56850009424736,144.65665931019302,Southern Metropolitan,3564.0,55.0,7767.492581503043,6.0
Ashburton,Address 843,2.0,t,1790402.0,PI,Marshall,1/01/2016,11.39607838065431,3097.0,2.0,3.0,1.0,610.5310555513522,267.19141434989706,1979.0,Port Phillip City Council,-37.51416951330024,145.06061616572808,Western Metropolitan,8653.0,47.0,6700.82159771572,5.0
Alphington,Address 844,4.0,t,1828827.0,SP,Nelson,1/01/2016,17.42162787400794,3101.0,5.0,2.0,1.0,546.8447114187242,178.02430604310914,1962.0,Yarra City Council,-37.56046784047584,145.24020087560854,Northern Metropolitan,9601.0,64.0,10272.906215161114,6.0
Airport West,Address 845,5.0,h,2108185.0,SA,Ray,1/01/2016,8.549511638920173,3075.0,5.0,2.0,0.0,534.9856462927706,82.51151805851325,2016.0,Yarra City Council,-37.8322557096806,145.3730602152375,Northern Metropolitan,7234.0,10.0,25550.190441351177,7.0
Ascot Vale,Address 846,2.0,h,831521.0,VB,Biggin,1/01/2016,19.290701293514065,3196.0,4.0,1.0,1.0,641.3819421606194,349.15670902686173,1919.0,Yarra City Council,-37.76068670982972,145.1936850983552,Western Metropolitan,5586.0,107.0,2381.512308090945,3.0
Altona,Address 847,4.0,t,2860123.0,S,Nelson,1/01/2016,11.965845639716184,3003.0,2.0,1.0,1.0,465.9035825674369,201.89294886898588,2012.0,Yarra City Council,-37.69892121484916,144.98666201088398,Northern Metropolitan,5805.0,14.0,14166.532392649413,5.0
Armadale,Address 848,5.0,u,1774968.0,PI,Nelson,1/01/2016,19.67119937231133,3092.0,1.0,3.0,1.0,371.5756512778889,212.10561455084027,1922.0,Yarra City Council,-37.71853839910586,144.81624184561903,Southern Metropolitan,9887.0,104.0,8368.32162014529,8.0
Altona North,Address 849,5.0,t,2953389.0,SP,Jellis,1/01/2016,13.34328639475241,3131.0,1.0,3.0,0.0,459.6283134104439,252.03611662712257,2000.0,Port Phillip City Council,-37.82208584740787,144.90557162499164,Western Metropolitan,3778.0,26.0,11718.118178949018,8.0
Altona North,Address 850,3.0,u,965214.0,S,Nelson,1/01/2016,7.941415734873802,3181.0,4.0,3.0,2.0,897.1239890799286,224.5107745475333,2015.0,Yarra City Council,-37.72008997936573,145.1552930190363,Northern Metropolitan,5511.0,11.0,4299.187876150886,6.0
Armadale,Address 851,5.0,t,827553.0,PI,Ray,1/01/2016,6.050687266132078,3031.0,2.0,2.0,0.0,149.36624494609256,364.2320632965223,1947.0,Moonee Valley City Council,-37.675391827102445,145.2798798945443,Southern Metropolitan,6944.0,79.0,2272.0487386808854,7.0
Alphington,Address 852,3.0,t,1186415.0,S,Marshall,1/01/2016,15.359920573872444,3089.0,4.0,2.0,0.0,403.48537761635686,126.05249319127132,1938.0,Port Phillip City Council,-37.9811317378964,145.06852862363291,Southern Metropolitan,3138.0,88.0,9412.070875898828,5.0
Altona,Address 853,1.0,u,976346.0,S,Nelson,1/01/2016,14.766692120711678,3166.0,1.0,2.0,1.0,262.1837071823694,237.392196318696,1952.0,Moonee Valley City Council,-37.75182594987643,145.3210162663308,Western Metropolitan,8263.0,74.0,4112.7973671437285,3.0
Alphington,Address 854,3.0,u,2050807.0,SP,Jellis,1/01/2016,3.796911573976976,3118.0,3.0,3.0,0.0,707.1815752184738,228.5719422890064,1919.0,Moonee Valley City Council,-37.73708089775064,144.54179562096863,Western Metropolitan,2750.0,107.0,8972.26045971539,6.0
Airport West,Address 855,4.0,t,517669.0,PI,Nelson,1/01/2016,17.19951430155494,3026.0,4.0,2.0,0.0,110.76651674637378,207.6350991511956,1921.0,Port Phillip City Council,-37.90022026595266,144.87540409965558,Northern Metropolitan,8974.0,105.0,2493.1671095889433,6.0
Abbotsford,Address 856,1.0,t,2288618.0,SP,Nelson,1/01/2016,18.99536555459392,3189.0,2.0,2.0,1.0,942.0853836498212,369.05423555717016,1940.0,Yarra City Council,-37.73536016598778,144.97822579458676,Western Metropolitan,4923.0,86.0,6201.30533536573,3.0
Ascot Vale,Address 857,5.0,u,1058713.0,S,Biggin,1/01/2016,15.618827808840612,3005.0,5.0,3.0,0.0,172.27589104174697,134.60401909175027,1953.0,Moonee Valley City Council,-37.77650055287732,144.54466753571984,Northern Metropolitan,9920.0,73.0,7865.389214554942,8.0
Ashwood,Address 858,4.0,u,799077.0,PI,Biggin,1/01/2016,7.377259762301707,3058.0,4.0,2.0,1.0,593.1580682617284,210.76425914457369,1945.0,Yarra City Council,-37.94585424190918,145.14461423716546,Northern Metropolitan,4951.0,81.0,3791.330670784525,6.0
Albert Park,Address 859,1.0,u,1682381.0,SA,Nelson,1/01/2016,9.227842808977732,3000.0,5.0,2.0,2.0,102.40236009659787,395.7691350586024,1923.0,Moonee Valley City Council,-37.70003915130815,144.92783262463698,Southern Metropolitan,5578.0,103.0,4250.915119368483,3.0
Altona,Address 860,5.0,u,1692785.0,S,Biggin,1/01/2016,13.830488374242844,3038.0,3.0,1.0,3.0,714.5948001965121,287.99940111823275,1914.0,Port Phillip City Council,-37.51615658181315,145.49805959922864,Western Metropolitan,6599.0,112.0,5877.7379169099695,6.0
Alphington,Address 861,3.0,t,1299045.0,PI,Biggin,1/01/2016,7.087842627584932,3075.0,1.0,1.0,3.0,880.674920874868,81.35750177971872,1927.0,Yarra City Council,-37.952519283898575,145.25021132009155,Northern Metropolitan,7710.0,99.0,15967.120075998126,4.0
Alphington,Address 862,1.0,t,1400249.0,VB,Biggin,1/01/2016,4.907421830066618,3010.0,5.0,2.0,1.0,199.147606340536,84.30395308309093,1991.0,Port Phillip City Council,-37.94064221135602,144.58026733723122,Southern Metropolitan,1471.0,35.0,16609.529551003365,3.0
Abbotsford,Address 863,5.0,u,2399867.0,SP,Nelson,1/01/2016,15.225706241379882,3177.0,1.0,1.0,1.0,900.1865914728019,202.92968052269092,1964.0,Port Phillip City Council,-37.73603227501516,145.20246389587265,Western Metropolitan,7605.0,62.0,11826.1015038244,6.0
Airport West,Address 864,1.0,t,1253053.0,S,Marshall,1/01/2016,12.324087289134276,3168.0,1.0,2.0,1.0,218.913768114818,256.54130109388626,1986.0,Moonee Valley City Council,-37.66359824942633,145.05719623497262,Northern Metropolitan,8277.0,40.0,4884.410403537406,3.0
Altona,Address 865,1.0,u,1340344.0,SA,Marshall,1/01/2016,8.403558937502874,3142.0,1.0,2.0,3.0,683.0244495558273,292.1269966034809,2003.0,Port Phillip City Council,-37.70594015348565,145.2667206942262,Northern Metropolitan,4188.0,23.0,4588.223668418152,3.0
Ascot Vale,Address 866,2.0,t,1222087.0,SP,Biggin,1/01/2016,6.461516130281893,3021.0,3.0,1.0,2.0,617.4595849576503,216.73538195273997,1970.0,Port Phillip City Council,-37.514146310490815,144.7648925201278,Northern Metropolitan,5238.0,56.0,5638.613266506163,3.0
Altona North,Address 867,3.0,h,897835.0,PI,Biggin,1/01/2016,14.062114331854517,3019.0,4.0,1.0,0.0,238.01333690626532,221.161468358937,1978.0,Yarra City Council,-37.87937419659685,145.1131280945709,Western Metropolitan,3181.0,48.0,4059.6357342990987,4.0
Airport West,Address 868,2.0,u,1481201.0,PI,Marshall,1/01/2016,19.80658757552788,3192.0,4.0,2.0,1.0,709.8063695046357,165.65158405599743,1906.0,Port Phillip City Council,-37.90276661246264,144.98626816950227,Northern Metropolitan,8735.0,120.0,8941.66517296502,4.0
Altona North,Address 869,4.0,h,1627014.0,SP,Marshall,1/01/2016,7.312158777454804,3193.0,1.0,3.0,1.0,497.2402661305276,99.60893955530298,2004.0,Yarra City Council,-37.69890281245986,145.49685852837658,Southern Metropolitan,6979.0,22.0,16334.015875118119,7.0
Albert Park,Address 870,1.0,h,2723854.0,S,Ray,1/01/2016,12.892072861569844,3036.0,4.0,1.0,0.0,243.62934868729317,184.8385012476644,1959.0,Port Phillip City Council,-37.760188407772446,145.17357633178787,Southern Metropolitan,4573.0,67.0,14736.399514245782,2.0
Altona North,Address 871,1.0,u,1267514.0,PI,Marshall,1/01/2016,11.825472564709523,3149.0,5.0,2.0,2.0,552.0347102197101,327.0001436399432,1949.0,Yarra City Council,-37.52642899894383,145.30195158509298,Southern Metropolitan,2214.0,77.0,3876.1878997693893,3.0
Airport West,Address 872,5.0,t,598976.0,PI,Jellis,1/01/2016,7.525900347251316,3087.0,1.0,1.0,1.0,862.4558762399548,348.9134423111302,1966.0,Moonee Valley City Council,-37.786498959847286,145.3408065591004,Southern Metropolitan,1150.0,60.0,1716.6893772636197,6.0
Albert Park,Address 873,1.0,u,2309852.0,SP,Jellis,1/01/2016,5.661343738122999,3024.0,3.0,2.0,2.0,638.5120304304331,338.81220233060424,2007.0,Moonee Valley City Council,-37.71133725994149,145.20184641500578,Southern Metropolitan,4401.0,19.0,6817.499441021035,3.0
Airport West,Address 874,5.0,t,2831598.0,VB,Marshall,1/01/2016,18.4050838551667,3198.0,5.0,3.0,0.0,850.3678857108675,81.82357573039158,1949.0,Moonee Valley City Council,-37.68546025957618,144.97219253300523,Northern Metropolitan,5869.0,77.0,34606.138569769995,8.0
Alphington,Address 875,1.0,h,721970.0,SP,Jellis,1/01/2016,19.441765373265543,3066.0,1.0,2.0,3.0,768.0532776301047,90.7372834567886,1954.0,Moonee Valley City Council,-37.92436165446733,144.75332388910027,Western Metropolitan,2097.0,72.0,7956.707237591265,3.0
Albert Park,Address 876,5.0,h,2319127.0,SA,Biggin,1/01/2016,15.28865700026779,3026.0,5.0,1.0,0.0,726.244358819489,304.56540836202373,2015.0,Moonee Valley City Council,-37.999016099780775,144.99353006510654,Northern Metropolitan,2615.0,11.0,7614.544975650531,6.0
Armadale,Address 877,3.0,u,1779937.0,PI,Biggin,1/01/2016,19.31060856441956,3114.0,1.0,1.0,2.0,307.29826854502056,329.0460586942036,1921.0,Yarra City Council,-37.54149360930156,144.75475165113696,Southern Metropolitan,4016.0,105.0,5409.385564633584,4.0
Ashburton,Address 878,2.0,t,2595534.0,VB,Marshall,1/01/2016,18.992477895943438,3143.0,5.0,2.0,3.0,712.9028036903845,289.46322873708414,1928.0,Moonee Valley City Council,-37.6587698844606,145.2484239269794,Western Metropolitan,8573.0,98.0,8966.71404974029,4.0
Altona,Address 879,2.0,t,1778620.0,VB,Nelson,1/01/2016,17.106165010603423,3017.0,1.0,3.0,0.0,821.9338957914207,357.79656605791786,1977.0,Port Phillip City Council,-37.69710984899415,145.24528225128944,Southern Metropolitan,2944.0,49.0,4971.037088466881,5.0
Albert Park,Address 880,2.0,t,2444350.0,SA,Marshall,1/01/2016,12.873174357272802,3015.0,1.0,2.0,0.0,264.60966704170335,340.0444099171289,2005.0,Yarra City Council,-37.861059512525934,144.75652955865365,Northern Metropolitan,2954.0,21.0,7188.325785434039,4.0
Ashburton,Address 881,2.0,u,636750.0,S,Ray,1/01/2016,13.680577439555051,3040.0,4.0,2.0,3.0,769.9153440245536,345.50607074661,1987.0,Moonee Valley City Council,-37.5671740430986,144.9890411731148,Western Metropolitan,4883.0,39.0,1842.9488044132943,4.0
Armadale,Address 882,4.0,u,1168428.0,PI,Nelson,1/01/2016,5.297362765190967,3017.0,5.0,2.0,1.0,320.7528029411526,248.28142297465092,1956.0,Moonee Valley City Council,-37.53801592280407,144.5691089876205,Northern Metropolitan,4419.0,70.0,4706.062926501329,6.0
Ascot Vale,Address 883,1.0,u,1203386.0,S,Jellis,1/01/2016,4.58456565231719,3011.0,3.0,3.0,0.0,431.6640822358074,74.21302256794938,1978.0,Moonee Valley City Council,-37.859489000146255,145.3074721086465,Western Metropolitan,2815.0,48.0,16215.294275316448,4.0
Armadale,Address 884,3.0,h,2164639.0,S,Jellis,1/01/2016,13.80787626021257,3127.0,2.0,3.0,3.0,135.06617890258735,258.5404601780065,1922.0,Moonee Valley City Council,-37.98165220998042,144.73920863325264,Western Metropolitan,2734.0,104.0,8372.534799812896,6.0
Altona North,Address 885,5.0,u,2646355.0,S,Jellis,1/01/2016,6.2276508615575095,3005.0,4.0,1.0,3.0,371.44698179405975,387.2587149904888,2000.0,Moonee Valley City Council,-37.76133907705855,144.8507508458322,Western Metropolitan,3237.0,26.0,6833.558284324203,6.0
Abbotsford,Address 886,1.0,u,1856581.0,S,Jellis,1/01/2016,7.475271078342607,3023.0,5.0,1.0,1.0,176.37752836093165,351.5053318543689,1961.0,Moonee Valley City Council,-37.71467762026835,144.88026979422858,Western Metropolitan,4208.0,65.0,5281.800393199141,2.0
Ascot Vale,Address 887,3.0,t,2617243.0,S,Nelson,1/01/2016,11.22318070231885,3072.0,4.0,1.0,0.0,820.9833386745036,323.2919705864284,1948.0,Port Phillip City Council,-37.65603570412441,145.37667204085497,Northern Metropolitan,9452.0,78.0,8095.601617486846,4.0
Ascot Vale,Address 888,5.0,t,2893559.0,SP,Ray,1/01/2016,16.207572771138132,3021.0,1.0,3.0,0.0,535.997840820143,384.7223696740744,2002.0,Port Phillip City Council,-37.715157640099775,144.90768624927549,Western Metropolitan,7636.0,24.0,7521.1613051025315,8.0
Ashburton,Address 889,5.0,u,2363475.0,SA,Biggin,1/01/2016,15.367947805618323,3105.0,4.0,1.0,1.0,745.7409589966505,105.523334651871,1940.0,Moonee Valley City Council,-37.81905446716126,145.40058009157698,Southern Metropolitan,4023.0,86.0,22397.65268788437,6.0
Altona,Address 890,3.0,u,1777990.0,SA,Ray,1/01/2016,4.709072311759268,3194.0,5.0,2.0,0.0,282.123925773369,225.082946394797,1946.0,Moonee Valley City Council,-37.6348733004253,145.48296835250036,Southern Metropolitan,2194.0,80.0,7899.265708390868,5.0
Ascot Vale,Address 891,5.0,t,1028277.0,SP,Nelson,1/01/2016,18.65815626557046,3020.0,2.0,3.0,3.0,212.98333334990065,353.8245849114516,1930.0,Moonee Valley City Council,-37.678704836924894,145.1143702978125,Northern Metropolitan,7219.0,96.0,2906.1773654234266,8.0
Altona North,Address 892,1.0,t,1033994.0,SP,Nelson,1/01/2016,10.889244781381146,3157.0,1.0,1.0,1.0,566.2389183595052,292.59874331974225,1979.0,Moonee Valley City Council,-37.51879476672879,145.0551008205919,Northern Metropolitan,5905.0,47.0,3533.8292580091006,2.0
Altona North,Address 893,5.0,t,1423043.0,SP,Jellis,1/01/2016,4.761450409041822,3169.0,5.0,3.0,0.0,920.1826517184516,399.69675983834617,1950.0,Moonee Valley City Council,-37.73077856658893,145.20427688006188,Western Metropolitan,2093.0,76.0,3560.306569849446,8.0
Ashwood,Address 894,4.0,u,1965913.0,VB,Ray,1/01/2016,17.71787362487092,3061.0,3.0,1.0,3.0,415.6107868845468,188.3913368576649,1989.0,Port Phillip City Council,-37.7568651172197,145.033797810111,Western Metropolitan,5578.0,37.0,10435.262219543058,5.0
Ashwood,Address 895,5.0,h,2742330.0,VB,Jellis,1/01/2016,5.714083083962752,3152.0,1.0,2.0,0.0,745.4928375228836,238.6976366213773,1965.0,Moonee Valley City Council,-37.76487628158164,145.1265725803169,Western Metropolitan,4226.0,61.0,11488.718693725023,7.0
Altona,Address 896,2.0,u,1545969.0,S,Nelson,1/01/2016,6.378824035838672,3152.0,3.0,2.0,0.0,771.996343290819,252.18212132161227,1968.0,Yarra City Council,-37.816411871236745,145.1866561704833,Southern Metropolitan,7377.0,58.0,6130.367180266513,4.0
Albert Park,Address 897,3.0,h,2689153.0,SP,Marshall,1/01/2016,15.824261464403843,3104.0,4.0,3.0,2.0,474.986621967974,243.1012304544749,1974.0,Moonee Valley City Council,-37.70854288645148,145.0106430812781,Western Metropolitan,5232.0,52.0,11061.865030352417,6.0
Altona,Address 898,4.0,t,1232213.0,PI,Nelson,1/01/2016,9.145272621081949,3049.0,3.0,1.0,0.0,202.7548154337952,313.97991889540435,2003.0,Yarra City Council,-37.900579010121945,145.140622586357,Northern Metropolitan,4470.0,23.0,3924.4962045183697,5.0
Albert Park,Address 899,5.0,u,2119197.0,S,Nelson,1/01/2016,13.396785654779524,3003.0,1.0,2.0,1.0,617.9348921631164,123.93634220096791,1905.0,Port Phillip City Council,-37.77790858543285,144.56540394007132,Southern Metropolitan,4143.0,121.0,17099.076528849255,7.0
Albert Park,Address 900,4.0,h,2242098.0,S,Ray,1/01/2016,2.7171928933513465,3014.0,3.0,1.0,0.0,769.5704906390283,288.0449859582808,1948.0,Moonee Valley City Council,-37.60570443743601,144.77371467641683,Northern Metropolitan,2659.0,78.0,7783.846653469385,5.0
Altona,Address 901,4.0,h,2691633.0,SA,Jellis,1/01/2016,18.48490185879848,3091.0,4.0,1.0,3.0,595.285670732331,308.88760528326463,1912.0,Yarra City Council,-37.83461387418667,145.1242600316447,Southern Metropolitan,4809.0,114.0,8713.955995520262,5.0
Ascot Vale,Address 902,4.0,t,2943759.0,S,Jellis,1/01/2016,13.823179474872228,3161.0,1.0,2.0,3.0,890.3080549657627,379.6735533932193,1988.0,Port Phillip City Council,-37.573820386841504,145.32460109127356,Southern Metropolitan,9853.0,38.0,7753.39491963828,6.0
Ascot Vale,Address 903,3.0,t,2978738.0,SA,Ray,1/01/2016,14.222176754943836,3161.0,5.0,1.0,2.0,417.653583983139,203.83459666923656,2019.0,Yarra City Council,-37.724469206592815,145.10150140231093,Southern Metropolitan,6550.0,7.0,14613.505502373639,4.0
Armadale,Address 904,3.0,t,1701363.0,PI,Jellis,1/01/2016,14.695471534875525,3153.0,1.0,2.0,0.0,155.46376388327946,361.7050068149722,1979.0,Yarra City Council,-37.76900450009722,144.86448079354412,Western Metropolitan,8490.0,47.0,4703.730852336033,5.0
Albert Park,Address 905,2.0,h,835099.0,VB,Marshall,1/01/2016,4.974329018399007,3025.0,1.0,1.0,2.0,537.1729099383547,272.9164202319357,1902.0,Moonee Valley City Council,-37.78674111899824,144.840532493384,Southern Metropolitan,5984.0,124.0,3059.9074958197757,3.0
Ascot Vale,Address 906,2.0,h,1614254.0,SP,Marshall,1/01/2016,11.326058418164624,3167.0,4.0,3.0,3.0,277.5896790776393,375.80581308008857,1991.0,Yarra City Council,-37.64433330436392,144.82962828235924,Southern Metropolitan,2692.0,35.0,4295.447126721225,5.0
Ashwood,Address 907,4.0,t,672634.0,SP,Biggin,1/01/2016,2.68057187781433,3142.0,4.0,2.0,0.0,405.826176178745,333.4623159860528,1903.0,Moonee Valley City Council,-37.89485653554997,144.90255914792954,Southern Metropolitan,5271.0,123.0,2017.1214789623582,6.0
Altona North,Address 908,2.0,u,2782059.0,PI,Marshall,1/01/2016,5.091600187069759,3019.0,3.0,2.0,2.0,933.574757131352,323.44935904567967,1952.0,Yarra City Council,-37.98487296424776,145.28752288683395,Western Metropolitan,3604.0,74.0,8601.219703165649,4.0
Ashwood,Address 909,2.0,u,2891634.0,VB,Jellis,1/01/2016,17.748416125809452,3034.0,4.0,1.0,3.0,673.8318918766183,68.37855058448905,1900.0,Port Phillip City Council,-37.57625454356034,145.13783678870908,Southern Metropolitan,8678.0,126.0,42288.61207619596,3.0
Abbotsford,Address 910,1.0,t,783526.0,SA,Marshall,1/01/2016,17.248311761341675,3199.0,2.0,2.0,1.0,763.1983273567636,164.48271504499596,1963.0,Moonee Valley City Council,-37.56399528353201,145.06797686966934,Western Metropolitan,4426.0,63.0,4763.576524047881,3.0
